Date;Open;High;Low;Close;Volume;Return;MA7;MA21;MA50;MA200;Volatility30;Momentum7;Cluster_3;Regime;Direction_Pred;Prob_Up;Signal;Pred_1d;Pred_30d;Pred_365d;Pred_7d;Pred_90d;PC1;PC2
2025-04-18;84900.19;85095.05;84298.88;84450.8;12728372364;-0.005241;84366.270089;82641.806176;84194.505938;87842.541387;0.028043;0.013074;1.0;Sideways;1;0.507;📈 Up;84257.0;76813.99;618.73;82813.73;61541.91;2.838;0.35
2025-04-19;84450.87;85597.7;84353.46;85063.41;15259300427;0.007254;84334.313616;82759.226562;84208.314062;87963.673418;0.027478;-0.00224;1.0;Sideways;0;0.495;📉 Down;84762.55;77709.05;619.6;83364.52;62759.35;2.84;0.492
2025-04-20;85066.07;85306.38;83976.84;85174.3;14664050812;0.001304;84547.074777;82894.454241;84191.161875;88086.381016;0.027475;0.017849;1.0;Sideways;1;0.501;📈 Up;84756.04;77713.27;618.75;83341.9;62726.53;2.827;0.52
2025-04-21;85171.54;88460.09;85143.84;87518.91;41396190190;0.027527;84972.291295;83131.120536;84056.572969;88220.178535;0.027894;0.03513;1.0;Sideways;0;0.464;📉 Down;87092.39;82555.7;625.48;86025.26;71457.1;2.715;1.176
2025-04-22;87521.88;93817.38;87084.53;93441.89;55899038456;0.067677;86368.419643;83525.059524;84204.097344;88377.050605;0.030078;0.113138;1.0;Sideways;0;0.417;📉 Down;92369.74;90392.07;625.48;91437.1;81649.81;2.437;2.554
2025-04-23;93427.59;94535.73;91962.96;93699.11;41719568821;0.002753;87749.168527;84059.030878;84333.635625;88535.096406;0.029968;0.111529;1.0;Sideways;0;0.474;📉 Down;93386.02;89386.11;625.86;92287.71;77200.51;2.638;1.232
2025-04-24;93692.4;94016.2;91696.71;93943.8;31483175315;0.002611;89041.746652;84575.267485;84400.040312;88690.720625;0.029963;0.103884;1.0;Sideways;0;0.48;📉 Down;93422.02;88782.53;625.79;92139.39;74625.67;2.657;1.174
2025-04-25;93954.25;95768.39;92898.59;94720.5;40915232364;0.008268;90508.845982;85093.205357;84495.215781;88853.139824;0.029926;0.117393;1.0;Sideways;0;0.472;📉 Down;94426.78;90582.65;625.48;93236.3;77369.16;2.624;1.389
2025-04-26;94714.65;95251.36;93927.25;94646.93;17612825123;-0.000777;91877.919643;85623.78311;84653.300938;89015.714629;0.029935;0.109363;1.0;Sideways;0;0.492;📉 Down;94401.37;88793.89;625.39;92940.75;71446.41;2.671;1.148
2025-04-27;94660.91;95301.2;93665.4;93754.84;18090367764;-0.009425;93103.710938;86363.800223;84805.305938;89181.57834;0.02928;0.098633;1.0;Sideways;1;0.503;📈 Up;93780.85;88261.43;625.39;92325.65;70467.59;2.733;0.898
2025-04-28;93755.3;95598.49;92860.8;94978.75;32363449569;0.013054;94169.402902;87113.486607;85092.860156;89355.09959;0.028944;0.084161;1.0;Sideways;0;0.477;📉 Down;94557.35;90125.51;625.48;93171.26;74183.75;2.707;1.249
2025-04-29;94981.86;95485.41;93796.63;94284.79;25806129921;-0.007306;94289.816964;87971.240699;85407.915938;89514.298086;0.028995;0.009178;1.0;Sideways;0;0.496;📉 Down;94210.72;89187.09;618.6;92834.64;71371.11;2.901;0.287
2025-04-30;94286.47;95249.32;92979.64;94207.31;28344679831;-0.000822;94362.417411;88525.210193;85634.817969;89669.369531;0.029011;0.005603;1.0;Sideways;0;0.491;📉 Down;94008.59;89326.19;618.68;92722.84;71841.13;2.896;0.394
2025-05-01;94212.86;97437.96;94153.63;96492.34;32875889623;0.024255;94726.49442;89328.362351;85890.2175;89837.574336;0.028803;0.027247;1.0;Sideways;0;0.469;📉 Down;96100.45;92373.89;625.21;95036.47;75387.28;2.8;1.062
2025-05-02;96494.97;97905.9;96375.95;96910.07;26421924677;0.004329;95039.290179;89971.46875;86207.084844;89991.894062;0.027986;0.023308;1.0;Sideways;0;0.489;📉 Down;96789.82;92227.05;624.47;95742.43;73682.65;2.89;0.636
2025-05-03;96904.63;96943.88;95821.29;95891.8;15775154889;-0.010507;95217.128348;90476.453869;86445.53875;90136.1475;0.028141;0.013578;1.0;Sideways;1;0.509;📈 Up;95865.61;90529.36;618.73;94745.07;70191.81;2.955;0.265
2025-05-04;95877.19;96318.92;94173.43;94315.98;18198688416;-0.016433;95297.290179;90982.691964;86644.996094;90269.663789;0.028403;0.00657;1.0;Sideways;1;0.517;📈 Up;94472.89;89512.15;618.6;93441.98;69545.94;2.987;0.094
2025-05-05;94319.56;95193.19;93566.27;94748.05;25816260327;0.004581;95264.333705;91468.675967;86888.363438;90406.404883;0.028359;-0.001903;1.0;Sideways;0;0.497;📉 Down;94464.16;89651.88;619.6;93541.59;70724.54;2.949;0.458
2025-05-06;94748.38;96889.18;93399.86;96802.48;26551275827;0.021683;95624.003348;92094.079985;87142.899219;90548.32332;0.025431;0.027086;1.0;Sideways;0;0.485;📉 Down;96148.08;92174.65;625.21;95287.79;73558.76;2.911;1.03
2025-05-07;96800.2;97625.8;95829.34;97032.32;76983822462;0.002374;96027.575893;92713.053943;87429.175625;90691.67125;0.025425;0.030282;1.0;Sideways;0;0.475;📉 Down;96846.97;94864.21;626.55;96498.24;83056.01;2.972;0.666
2025-05-08;97034.25;103969.54;96913.88;103241.46;69895404397;0.06399;96991.736607;93586.659226;87756.920312;90862.870039;0.026039;0.070017;1.0;Sideways;0;0.424;📉 Down;102305.61;102608.95;625.48;102059.9;90013.4;2.726;2.203
2025-05-09;103239.12;104297.49;102343.09;102970.85;58198593958;-0.002621;97857.5625;94468.56622;88132.993438;91040.885039;0.022272;0.063067;1.0;Sideways;0;0.486;📉 Down;102990.43;100965.78;625.39;102680.6;85215.13;3.012;0.823
2025-05-10;102973.71;104961.77;102830.48;104696.33;42276713994;0.016757;99115.352679;95403.46689;88546.055156;91227.559648;0.020761;0.090331;1.0;Sideways;0;0.481;📉 Down;104308.04;101589.06;625.48;103889.49;83223.68;2.95;1.424
2025-05-11;104701.07;104937.99;103364.74;104106.36;46285517406;-0.005635;100513.978795;96304.993304;88951.532656;91415.930469;0.019635;0.10113;1.0;Sideways;1;0.502;📈 Up;104025.42;101152.14;625.39;103599.74;82820.65;3.031;1.058
2025-05-12;104106.96;105747.45;100814.41;102812.95;63250475404;-0.012424;101666.107143;97033.28125;89286.704219;91589.189961;0.019754;0.084125;1.0;Sideways;1;0.502;📈 Up;102992.6;101972.3;625.39;102653.71;86135.6;3.089;0.797
2025-05-13;102812.49;104997.42;101515.09;104169.81;52608876410;0.013197;102718.583705;97544.134673;89620.122188;91776.826953;0.019202;0.075639;1.0;Sideways;0;0.486;📉 Down;103805.93;101632.16;625.48;103306.04;83812.35;3.049;1.256
2025-05-14;104167.33;104303.56;102618.3;103539.41;45956071155;-0.006052;103648.168527;98012.72061;89941.476406;91959.450547;0.019351;0.067213;1.0;Sideways;1;0.506;📈 Up;103418.91;100115.9;625.39;102793.62;80730.06;3.128;0.807
2025-05-15;103538.83;104153.62;101440.81;103744.64;50408241840;0.001982;103720.051339;98479.427455;90278.351562;92138.527266;0.019101;0.005205;1.0;Sideways;0;0.495;📉 Down;103370.74;100577.26;618.5;102721.88;81666.45;3.223;0.515
2025-05-16;103735.66;104533.48;103137.48;103489.29;44386499364;-0.002461;103794.113839;98896.988839;90604.595312;92306.434922;0.019178;0.005364;1.0;Sideways;1;0.503;📈 Up;103475.0;99954.47;618.6;102895.38;79806.07;3.245;0.429
2025-05-17;103489.29;103716.95;102659.18;103191.09;37898552742;-0.002881;103579.079241;99303.853423;90981.354062;92458.787891;0.019255;-0.014274;1.0;Sideways;1;0.507;📈 Up;103056.25;98976.94;618.6;102437.13;77804.75;3.289;0.277
2025-05-18;103186.95;106597.17;103142.6;106446.01;49887082058;0.031543;103913.314732;99908.194568;91458.3225;92629.320234;0.019635;0.022904;1.0;Sideways;0;0.471;📉 Down;105828.76;103447.18;624.48;105416.74;84358.34;3.135;1.248
2025-05-19;106430.53;107068.72;102112.69;105606.18;61761126647;-0.00789;104312.347098;100414.262649;91923.755625;92806.275195;0.019847;0.027438;1.0;Sideways;0;0.498;📉 Down;105321.42;103869.02;625.11;104911.35;86583.12;3.254;0.486
2025-05-20;105605.41;107307.12;104206.52;106791.09;36515726122;0.01122;104686.814732;101009.800595;92408.599062;92992.818281;0.019824;0.025461;1.0;Sideways;0;0.495;📉 Down;106365.26;103055.02;625.21;105844.59;81609.58;3.216;0.861
2025-05-21;106791.31;110724.46;106127.23;109678.08;78086364051;0.027034;105563.766741;101746.50372;92898.777188;93194.762305;0.019807;0.058546;1.0;Sideways;0;0.459;📉 Down;109234.1;108770.13;625.48;109151.1;93338.52;3.131;1.427
2025-05-22;109673.49;111970.17;109285.07;111673.28;70157575642;0.018191;106696.429688;102469.405878;93482.528594;93409.423125;0.016413;0.074756;1.0;Sideways;0;0.471;📉 Down;111245.19;109670.81;625.48;111041.89;92493.08;3.208;1.384
2025-05-23;111679.36;111798.91;106841.3;107287.8;67548133399;-0.039271;107239.073661;102963.583333;93966.227969;93606.80457;0.018382;0.037946;1.0;Sideways;1;0.523;📈 Up;108023.98;106729.92;625.39;107708.2;89041.05;3.418;-0.053
2025-05-24;107278.51;109454.52;106895.29;107791.16;45903627163;0.004692;107896.226562;103530.219494;94445.175;93798.962539;0.018378;0.045519;1.0;Sideways;1;0.501;📈 Up;107798.32;104310.0;625.48;107341.73;83229.55;3.291;0.894
2025-05-25;107802.27;109313.3;106683.38;109035.39;47518041841;0.011543;108266.138393;104231.143973;94955.786875;93965.944102;0.018409;0.02552;1.0;Sideways;0;0.493;📉 Down;108598.7;105153.67;625.21;108106.9;84102.19;3.319;0.887
2025-05-26;109023.78;110376.88;108735.64;109440.37;45950461571;0.003714;108813.879464;104930.777902;95580.304531;94133.621641;0.01838;0.037124;1.0;Sideways;1;0.502;📈 Up;109342.87;105440.72;625.63;108913.9;83770.7;3.341;0.818
2025-05-27;109440.41;110744.21;107609.55;108994.64;57450176272;-0.004073;109128.672991;105511.357143;96175.490625;94295.867461;0.018261;0.021831;1.0;Sideways;1;0.503;📈 Up;108992.55;105964.66;624.19;108614.5;86051.59;3.407;0.552
2025-05-28;108992.17;109298.29;106812.93;107802.33;49155377493;-0.010939;108860.708705;106024.214658;96806.098125;94450.984766;0.018429;-0.016142;1.0;Sideways;1;0.514;📈 Up;107809.55;103824.46;618.6;107344.7;82572.41;3.505;0.136
2025-05-29;107795.57;108910.05;105374.4;105641.76;56022752042;-0.020042;107999.0625;106138.514509;97267.454219;94576.822617;0.01885;-0.054376;1.0;Sideways;1;0.519;📈 Up;106082.58;102545.56;618.6;105728.92;82573.58;3.6;-0.329
2025-05-30;105646.21;106308.95;103685.79;103998.57;57655287183;-0.015554;107529.172991;106187.453497;97754.902812;94653.308047;0.019168;-0.030659;1.0;Sideways;1;0.52;📈 Up;104244.9;99961.01;618.6;103893.32;80719.68;3.555;-0.063
2025-05-31;103994.72;104927.1;103136.12;104638.09;38997843858;0.006149;107078.735491;106184.680432;98179.567969;94736.719453;0.018772;-0.029202;1.0;Sideways;1;0.511;📈 Up;104286.03;98522.08;619.6;103737.46;76870.82;3.507;0.39
2025-06-01;104637.3;105884.55;103826.95;105652.1;37397056873;0.009691;106595.408482;106258.287202;98586.867812;94812.059141;0.018812;-0.031054;1.0;Sideways;1;0.506;📈 Up;105233.72;99478.34;619.6;104694.2;77783.91;3.509;0.45
2025-06-02;105649.81;105958.31;103727.55;105881.53;45819706290;0.002172;106087.003348;106404.40997;99030.798906;94905.214648;0.018639;-0.032597;1.0;Sideways;1;0.507;📈 Up;105421.45;100004.99;618.44;104937.14;79781.31;3.549;0.289
2025-06-03;105888.48;106813.58;104920.84;105432.47;46196508367;-0.004241;105578.121652;106464.536458;99448.600469;94977.046953;0.01832;-0.032765;1.0;Sideways;1;0.513;📈 Up;105420.74;99824.99;618.6;105029.12;79735.06;3.584;0.162
2025-06-04;105434.37;105997.7;104232.7;104731.98;44544857105;-0.006644;105139.501116;106521.325521;99869.860312;95047.914492;0.018419;-0.02847;1.0;Sideways;1;0.517;📈 Up;104700.29;98706.14;618.6;104284.85;78678.97;3.593;0.146
2025-06-05;104750.78;105936.69;100436.88;101575.95;57479298400;-0.030134;104558.671875;106418.054688;100220.702031;95106.565;0.019074;-0.038562;1.0;Sideways;1;0.533;📈 Up;102093.49;97645.17;618.6;101741.44;80341.29;3.677;-0.403
2025-06-06;101574.37;105376.77;101169.57;104390.34;48856653697;0.027707;104614.639509;106460.962054;100610.593906;95175.803516;0.019653;0.004699;1.0;Sideways;0;0.489;📉 Down;103876.7;98467.02;619.6;103480.7;80242.82;3.435;1.083
2025-06-07;104390.65;105972.76;103987.31;105615.62;38365033776;0.011737;104754.28683;106576.416295;101033.890312;95242.162695;0.016004;0.010287;1.0;Sideways;1;0.507;📈 Up;105201.07;98352.98;619.64;104642.61;78325.76;3.548;0.818
2025-06-08;105617.51;106497.06;105075.33;105793.65;36626232328;0.001686;104774.507812;106545.351562;101448.495;95299.433477;0.015991;0.002282;1.0;Sideways;1;0.514;📈 Up;105567.8;98267.25;618.59;104925.16;77957.11;3.601;0.558
2025-06-09;105793.02;110561.42;105400.23;110294.1;55903193732;0.04254;105404.875;106768.585938;101950.890938;95358.380352;0.017488;0.042651;1.0;Sideways;0;0.464;📉 Down;109379.26;104580.93;625.48;108868.18;87700.13;3.401;1.677
2025-06-10;110295.69;110380.12;108367.71;110257.23;54700101509;-0.000334;106094.127232;106933.640625;102405.6575;95414.678203;0.017436;0.046558;1.0;Sideways;0;0.497;📉 Down;109796.11;103599.35;625.39;109119.67;85922.32;3.532;0.842
2025-06-11;110261.8;110384.22;108086.33;108686.62;50842662052;-0.014245;106659.075893;106886.428571;102710.552188;95469.224922;0.017491;0.038957;1.0;Sideways;1;0.512;📈 Up;108691.76;102075.47;625.39;107881.24;83832.46;3.593;0.506
2025-06-12;108685.91;108780.7;105785.69;105929.05;54843867968;-0.025372;107280.947545;106612.893973;102955.151094;95508.801094;0.018049;0.043719;1.0;Sideways;1;0.522;📈 Up;106218.61;99441.33;625.39;105257.98;82151.15;3.614;0.315
2025-06-13;105924.59;106182.55;102822.02;106090.97;69550440846;0.001529;107523.893973;106555.902158;103198.094531;95573.744453;0.018004;0.017541;1.0;Sideways;0;0.491;📉 Down;105429.31;99045.0;618.58;104360.49;84277.13;3.586;0.668
2025-06-14;106108.09;106203.76;104379.37;105472.41;38007870453;-0.00583;107503.434152;106445.485491;103413.132656;95641.179883;0.018045;-2.7e-05;1.0;Sideways;1;0.513;📈 Up;105168.96;96585.92;618.6;103835.57;76919.38;3.642;0.391
2025-06-15;105464.84;106157.1;104519.88;105552.02;36744307742;0.000755;107468.916295;106279.610863;103631.234531;95689.127344;0.018035;-0.000958;1.0;Sideways;1;0.507;📈 Up;105203.45;96329.18;618.68;103812.37;76638.16;3.63;0.518
2025-06-16;105555.59;108915.38;104997.62;106796.76;50366626945;0.011793;106969.295759;106153.724702;103892.072812;95744.848789;0.01813;-0.031705;1.0;Sideways;0;0.486;📉 Down;106601.5;99352.12;619.6;105354.24;81926.25;3.654;0.515
2025-06-17;106794.12;107750.2;103396.53;104601.12;55964092176;-0.020559;106161.279018;105944.509301;104084.520156;95780.546758;0.017622;-0.05193;1.0;Sideways;1;0.511;📈 Up;104755.49;97612.04;618.6;103472.14;81342.02;3.796;-0.284
2025-06-18;104602.07;105581.85;103602.27;104883.33;47318089133;0.002698;105617.950893;105805.509301;104296.490938;95822.718125;0.017573;-0.034987;1.0;Sideways;0;0.497;📉 Down;104509.8;95878.59;619.56;103172.78;78538.48;3.706;0.311
2025-06-19;104886.77;105250.89;103940.77;104684.29;37333806920;-0.001898;105440.127232;105759.915551;104506.030469;95859.740625;0.017445;-0.011513;1.0;Sideways;1;0.508;📈 Up;104351.56;94856.72;618.6;102936.42;76223.8;3.689;0.393
2025-06-20;104681.03;106539.38;102372.21;103309.6;50951862476;-0.013132;105042.789062;105727.107515;104642.375781;95896.962109;0.016787;-0.026174;1.0;Sideways;1;0.511;📈 Up;103472.67;95582.26;618.6;102201.4;79370.31;3.761;0.061
2025-06-21;103315.08;104015.78;100973.06;102257.41;38360555118;-0.010185;104583.503348;105613.741443;104749.3225;95928.23832;0.016413;-0.030528;1.0;Sideways;1;0.518;📈 Up;102088.14;92869.16;618.6;100654.95;75026.41;3.77;0.091
2025-06-22;102212.03;103351.63;98286.2;100987.14;65536997201;-0.012422;103931.377232;105391.600446;104851.229375;95939.331367;0.01503;-0.043705;1.0;Sideways;1;0.507;📈 Up;100780.51;93324.54;618.6;99506.65;80125.61;3.825;-0.045
2025-06-23;100987.48;106116.86;99705.75;105577.77;65237759656;0.045458;103757.236607;105377.135789;105076.465312;95984.252383;0.017316;-0.01004;1.0;Sideways;0;0.453;📉 Down;104507.49;97919.27;619.6;103327.1;85081.16;3.565;1.364
2025-06-24;105571.52;106316.83;104740.24;106045.63;48822986421;0.004431;103963.595982;105406.334077;105302.416875;96014.876992;0.017193;0.01495;1.0;Sideways;0;0.493;📉 Down;105571.13;96511.26;619.62;104265.53;80475.78;3.652;0.721
2025-06-25;106047.41;108168.4;105881.39;107361.26;51624120283;0.012406;104317.585938;105531.537574;105513.5925;96052.066602;0.017344;0.024659;1.0;Sideways;0;0.483;📉 Down;106938.99;98372.55;625.21;105674.64;82738.81;3.615;0.954
2025-06-26;107375.07;108305.55;106666.35;106960.0;43891990613;-0.003737;104642.6875;105787.920759;105712.146094;96080.686523;0.017342;0.022819;1.0;Sideways;1;0.501;📈 Up;106816.8;97588.06;624.39;105477.88;80539.26;3.671;0.615
2025-06-27;106954.92;107772.47;106449.99;107088.43;45353692675;0.001201;105182.520089;105916.401042;105789.085469;96128.965078;0.017231;0.037151;1.0;Sideways;0;0.497;📉 Down;106770.02;97390.0;625.39;105393.99;80528.19;3.637;0.821
2025-06-28;107090.55;107567.88;106883.98;107327.7;30037708335;0.002234;105906.848214;105997.928571;105876.2225;96182.226445;0.016816;0.049571;1.0;Sideways;1;0.505;📈 Up;106929.5;96465.12;625.23;105353.49;77205.81;3.624;0.936
2025-06-29;107327.82;108526.3;107230.11;108385.57;35534874438;0.009856;106963.766741;106121.353423;105950.007344;96218.289141;0.01661;0.071849;1.0;Sideways;0;0.496;📉 Down;107863.16;97866.59;625.48;106250.71;79368.73;3.571;1.255
2025-06-30;108383.44;108798.79;106759.65;107135.34;42064804590;-0.011535;107186.27567;105970.936012;106010.586875;96253.75082;0.016752;0.014857;1.0;Sideways;1;0.507;📈 Up;107040.87;97477.9;618.58;105336.81;79727.63;3.728;0.403
2025-07-01;107144.38;107550.68;105270.23;105698.28;44110692247;-0.013413;107136.654018;105753.843006;106068.293438;96274.945938;0.016866;-0.002988;1.0;Sideways;1;0.508;📈 Up;105631.4;95964.79;618.6;103852.14;78702.36;3.763;0.233
2025-07-02;105703.1;109763.66;105157.4;108859.32;56248657737;0.029906;107350.662946;105762.066592;106162.083594;96312.377695;0.017719;0.014512;1.0;Sideways;0;0.462;📉 Down;108110.45;100101.46;619.76;106447.47;85033.28;3.594;1.235
2025-07-03;108845.02;110541.46;108605.8;109647.98;50494742270;0.007245;107734.659598;105939.15811;106284.254844;96339.124102;0.017724;0.025494;1.0;Sideways;0;0.482;📉 Down;109279.34;100181.0;625.21;107588.34;83628.84;3.646;0.858
2025-07-04;109635.66;109751.98;107296.38;108034.34;42616442656;-0.014717;107869.789062;106031.699405;106370.04875;96349.147188;0.017912;0.009577;1.0;Sideways;1;0.505;📈 Up;107906.01;98405.96;618.6;106068.89;80674.69;3.736;0.297
2025-07-05;108015.84;108381.34;107842.27;108231.18;30615537520;0.001822;107998.857143;106163.069568;106464.886562;96359.600078;0.016907;0.009164;1.0;Sideways;0;0.499;📉 Down;107799.26;96912.66;618.58;105874.82;77227.39;3.708;0.633
2025-07-06;108231.19;109731.62;107847.02;109232.07;36746020463;0.009248;108119.785714;106338.309896;106585.70625;96405.552734;0.016273;0.008556;1.0;Sideways;0;0.489;📉 Down;108726.02;98714.25;619.6;106866.21;80024.67;3.702;0.781
2025-07-07;109235.33;109710.25;107527.05;108299.85;45415696597;-0.008534;108286.145089;106409.885789;106622.783125;96459.597227;0.01626;0.011556;1.0;Sideways;1;0.501;📈 Up;108095.76;98542.98;618.73;106282.92;81105.88;3.751;0.445
2025-07-08;108298.23;109198.97;107499.55;108950.27;44282204127;0.006006;108750.715402;106616.988467;106689.665;96515.568945;0.016285;0.030976;1.0;Sideways;0;0.49;📉 Down;108412.11;98598.78;625.48;106586.94;80961.07;3.679;0.882
2025-07-09;108950.27;111925.38;108357.68;111326.55;57927418065;0.021811;109103.177455;106923.80878;106780.374375;96586.078086;0.014843;0.02288;1.0;Sideways;0;0.468;📉 Down;110633.27;102441.98;624.48;108952.18;86762.07;3.675;1.148
2025-07-10;111329.2;116608.78;110660.75;115987.2;95911605728;0.041865;110008.78125;107462.042783;106906.556875;96690.489414;0.016658;0.0575;1.0;Sideways;0;0.425;📉 Down;114998.14;110155.13;625.48;113717.84;99922.36;3.532;1.802
2025-07-11;115986.23;118856.48;115245.69;117516.99;86928361085;0.013189;111363.446429;108138.585193;107023.431094;96804.643164;0.016498;0.085406;1.0;Sideways;0;0.452;📉 Down;117114.4;111359.96;625.48;115819.02;98756.38;3.579;1.429
2025-07-12;117530.71;118219.9;116977.02;117435.23;45524560304;-0.000696;112678.310268;108861.338542;107226.379688;96898.438828;0.015641;0.082888;1.0;Sideways;0;0.487;📉 Down;117157.34;108488.64;625.39;115481.85;88909.74;3.645;1.135
2025-07-13;117432.2;119449.57;117265.44;119116.12;49021091807;0.014313;114090.316964;109724.62314;107452.878906;96997.523438;0.015757;0.087954;1.0;Sideways;0;0.473;📉 Down;118545.01;110532.19;625.48;116907.15;91039.93;3.598;1.476
2025-07-14;119115.79;123091.61;118959.2;119849.7;181746419401;0.006159;115740.295759;110404.238839;107669.165156;97117.794375;0.015651;0.102647;1.0;Sideways;0;0.412;📉 Down;120101.18;119474.82;625.48;119596.1;119063.72;3.607;1.422
2025-07-15;119853.85;119935.56;115765.69;117777.19;98321661181;-0.017293;117001.283482;110962.884301;107835.901562;97235.856016;0.016135;0.079348;1.0;Sideways;0;0.477;📉 Down;117682.7;112535.84;625.39;116226.74;99534.81;3.712;0.775
2025-07-16;117777.19;120065.52;117064.82;118738.51;72162029070;0.008162;118060.133929;111504.65811;108030.778906;97353.728906;0.016086;0.0657;1.0;Sideways;0;0.47;📉 Down;118416.96;111624.59;625.48;116791.01;94194.51;3.668;1.191
2025-07-17;118738.51;120999.61;117508.22;119289.84;72363841798;0.004643;118531.939732;112091.793527;108260.529219;97482.526992;0.015422;0.028478;1.0;Sideways;0;0.471;📉 Down;119036.47;112528.64;625.21;117409.58;94679.78;3.76;0.85
2025-07-18;119284.11;120851.91;116925.98;118003.23;77945799785;-0.010786;118601.401786;112611.545759;108507.758594;97609.32707;0.015671;0.004503;1.0;Sideways;0;0.483;📉 Down;118104.29;111977.35;618.6;116564.27;94707.67;3.848;0.362
2025-07-19;117998.12;118541.4;117388.41;117939.98;47564562765;-0.000536;118673.508929;113116.892113;108786.586719;97731.880938;0.015655;0.004663;1.0;Sideways;0;0.493;📉 Down;117636.72;108905.42;618.68;115897.23;86808.0;3.827;0.572
2025-07-20;117944.11;118865.03;116550.13;117300.79;57515447231;-0.00542;118414.176339;113541.426339;109039.840625;97846.286094;0.015424;-0.01507;1.0;Sideways;0;0.493;📉 Down;117177.24;109340.12;618.6;115587.48;88725.8;3.887;0.33
2025-07-21;117306.47;119671.56;116584.4;117439.54;69820091744;0.001183;118069.867188;114032.102679;109275.589375;97949.049414;0.015193;-0.020046;1.0;Sideways;0;0.483;📉 Down;117421.15;110595.06;618.68;116094.13;91784.61;3.887;0.429
2025-07-22;117426.5;120269.97;116233.23;119995.41;79217583118;0.021763;118386.756696;114712.918527;109557.867031;98058.489336;0.015143;0.01901;1.0;Sideways;0;0.462;📉 Down;119220.17;113347.43;621.83;118026.57;96091.32;3.772;1.134
2025-07-23;119997.45;120113.35;117391.39;118754.96;66608604537;-0.010338;118389.107143;115184.139509;109824.316875;98161.083008;0.013445;0.000511;1.0;Sideways;0;0.497;📉 Down;118565.88;111547.34;618.6;117291.88;91947.82;3.935;0.358
2025-07-24;118770.98;119535.45;117247.97;118368.0;72627318560;-0.003258;118257.415179;115599.37872;110097.037188;98261.348203;0.01351;-0.007391;1.0;Sideways;0;0.49;📉 Down;118159.97;111227.5;618.6;117024.66;92417.27;3.934;0.444
2025-07-25;118368.0;118486.98;114759.82;117635.88;104857024569;-0.006185;118204.9375;116056.595238;110418.235781;98339.137188;0.013526;-0.002791;1.0;Sideways;0;0.479;📉 Down;117206.17;112135.58;618.6;116309.05;98392.21;3.944;0.42
2025-07-26;117644.84;118335.69;117181.23;117947.37;48508954046;0.002648;118205.993304;116519.270833;110689.37625;98444.260508;0.013464;0.000393;1.0;Sideways;1;0.503;📈 Up;117602.27;108968.55;619.52;116416.06;86421.09;3.922;0.624
2025-07-27;117944.73;119815.59;117859.69;119448.49;54683390892;0.012727;118512.808036;117005.767113;110966.033594;98566.285352;0.013565;0.01854;1.0;Sideways;0;0.491;📉 Down;118975.21;111090.75;620.91;117921.49;89430.63;3.87;0.962
2025-07-28;119457.52;119819.79;117441.44;117924.48;64822943193;-0.012759;118582.084821;117464.082589;111208.650156;98693.487539;0.013894;0.004598;1.0;Sideways;1;0.509;📈 Up;117965.09;110664.96;618.6;117019.94;90289.7;3.97;0.345
2025-07-29;117938.59;119273.87;116987.37;117922.15;68463107433;-2e-05;118285.904018;117891.314732;111361.211094;98809.591016;0.013849;-0.017185;1.0;Sideways;0;0.498;📉 Down;117775.56;110670.56;618.68;116963.23;90717.29;3.975;0.443
2025-07-30;117921.99;118780.73;115800.83;117831.19;68896148592;-0.000771;118153.936384;118201.059152;111512.690156;98925.913984;0.013599;-0.007619;1.0;Sideways;1;0.5;📈 Up;117485.51;110604.21;618.68;116697.0;90899.73;3.972;0.501
2025-07-31;117833.63;118919.98;115505.22;115758.2;69370346018;-0.017593;117781.108259;118190.15439;111654.121719;99032.262812;0.013796;-0.021953;1.0;Sideways;1;0.516;📈 Up;116082.81;109273.3;618.6;115361.02;89683.73;4.047;0.055
2025-08-01;115738.95;116060.77;112724.45;113320.09;91294530181;-0.021062;117164.565848;117990.301711;111801.942344;99126.280625;0.01352;-0.03683;1.0;Sideways;1;0.511;📈 Up;113555.59;107318.95;618.6;112936.27;91406.85;4.093;-0.122
2025-08-02;113320.39;114021.6;112005.77;112526.91;56870866000;-0.006999;116390.215402;117756.572545;111930.66125;99206.244961;0.013559;-0.046477;1.0;Sideways;1;0.518;📈 Up;112457.42;103842.67;618.6;111573.8;83112.68;4.071;0.092
2025-08-03;112525.8;114747.42;111943.8;114217.67;48099615826;0.015025;115642.955357;117523.313244;112105.566562;99274.810859;0.01346;-0.044179;1.0;Sideways;1;0.501;📈 Up;113675.29;104963.1;619.6;112736.88;83424.89;4.01;0.555
2025-08-04;114223.92;115729.47;114130.41;115071.88;35783028986;0.007479;115235.441964;117295.797991;112295.96375;99351.385742;0.013498;-0.023941;1.0;Sideways;1;0.512;📈 Up;114720.62;105035.97;619.6;113711.16;81735.33;4.004;0.552
2025-08-05;115072.19;115117.44;112701.11;114141.45;61039182286;-0.008086;114695.341518;117122.667411;112442.8575;99399.782773;0.013554;-0.032007;1.0;Sideways;1;0.511;📈 Up;113861.7;105498.72;618.6;112978.7;86281.98;4.066;0.179
2025-08-06;114140.91;115737.84;113372.25;115028.0;56379133510;0.007767;114294.886161;116945.976562;112651.395156;99452.882422;0.013462;-0.023469;1.0;Sideways;0;0.499;📉 Down;114611.14;105986.97;619.6;113728.48;86356.59;4.013;0.564
